Time,Potential
26.9809,-1.2541
27.0009,-1.2491
27.0209,-1.2441
27.0409,-1.2393
27.0609,-1.2339
27.0809,-1.2293
27.1009,-1.224
27.1209,-1.2194
27.1409,-1.2145
27.1609,-1.2092
27.1809,-1.2043
27.2009,-1.1991
27.2209,-1.1942
27.2409,-1.1891
27.2609,-1.1845
27.2809,-1.1791
27.3009,-1.1743
27.3209,-1.1689
27.3409,-1.1639
27.3609,-1.1592
27.3809,-1.1537
27.4009,-1.1492
27.4209,-1.1442
27.4409,-1.1391
27.4609,-1.134
27.4809,-1.1293
27.5009,-1.1238
27.5209,-1.1191
27.5409,-1.1142
27.5609,-1.1093
27.5809,-1.1044
27.6009,-1.0991
27.6209,-1.0943
27.6409,-1.0889
27.6609,-1.084
27.6809,-1.0792
27.7009,-1.074
27.7209,-1.0691
27.7409,-1.0642
27.7609,-1.0589
27.7809,-1.054
27.8009,-1.0491
27.8209,-1.0436
27.8409,-1.0391
27.8609,-1.0342
27.8809,-1.0294
27.9009,-1.0246
27.9209,-1.0193
27.9409,-1.0144
27.9609,-1.0094
27.9809,-1.0042
28.0009,-0.99918
28.0209,-0.99427
28.0409,-0.98923
28.0609,-0.98419
28.0809,-0.97915
28.1009,-0.97424
28.1209,-0.9692
28.1409,-0.96429
28.1609,-0.95938
28.1809,-0.95434
28.2009,-0.9493
28.2209,-0.94452
28.2409,-0.93935
28.2609,-0.93418
28.2809,-0.92914
28.3009,-0.9241
28.3209,-0.91906
28.3409,-0.91402
28.3609,-0.90911
28.3809,-0.90407
28.4009,-0.89877
28.4209,-0.89399
28.4409,-0.88882
28.4609,-0.88391
28.4809,-0.87926
28.5009,-0.87409
28.5209,-0.86892
28.5409,-0.86388
28.5609,-0.8591
28.5809,-0.85406
28.6009,-0.84941
28.6209,-0.84437
28.6409,-0.83881
28.6609,-0.83416
28.6809,-0.82899
28.7009,-0.82369
28.7209,-0.81878
28.7409,-0.81413
28.7609,-0.80896
28.7809,-0.80418
28.8009,-0.79914
28.8209,-0.7941
28.8409,-0.78906
28.8609,-0.78415
28.8809,-0.77898
28.9009,-0.77394
28.9209,-0.7689
28.9409,-0.76399
28.9609,-0.75882
28.9809,-0.75404
29.0009,-0.749
29.0209,-0.74409
29.0409,-0.73892
29.0609,-0.73427
29.0809,-0.7291
29.1009,-0.72419
29.1209,-0.71889
29.1409,-0.71398
29.1609,-0.70894
29.1809,-0.70403
29.2009,-0.69912
29.2209,-0.69395
29.2409,-0.6893
29.2609,-0.68413
29.2809,-0.67922
29.3009,-0.67418
29.3209,-0.66914
29.3409,-0.66423
29.3609,-0.65906
29.3809,-0.65363
29.4009,-0.64885
29.4209,-0.64407
29.4409,-0.6389
29.4609,-0.63412
29.4809,-0.62921
29.5009,-0.62391
29.5209,-0.619
29.5409,-0.61434
29.5609,-0.6093
29.5809,-0.60426
29.6009,-0.5991
29.6209,-0.59406
29.6409,-0.58915
29.6609,-0.58411
29.6809,-0.57894
29.7009,-0.57403
29.7209,-0.56886
29.7409,-0.56395
29.7609,-0.55904
29.7809,-0.554
29.8009,-0.54908
29.8209,-0.54379
29.8409,-0.53913
29.8609,-0.53384
29.8809,-0.52918
29.9009,-0.52414
29.9209,-0.5191
29.9409,-0.51419
29.9609,-0.50902
29.9809,-0.50411
30.0009,-0.49907
30.0209,-0.49416
30.0409,-0.48912
30.0609,-0.48408
30.0809,-0.47891
30.1009,-0.47413
30.1209,-0.46922
30.1409,-0.46418
30.1609,-0.45914
30.1809,-0.45423
30.2009,-0.44932
30.2209,-0.44428
30.2409,-0.43911
30.2609,-0.4342
30.2809,-0.42929
30.3009,-0.42425
30.3209,-0.41895
30.3409,-0.4143
30.3609,-0.40939
30.3809,-0.40422
30.4009,-0.39918
30.4209,-0.39375
30.4409,-0.38897
30.4609,-0.38406
30.4809,-0.37902
30.5009,-0.37411
30.5209,-0.36907
30.5409,-0.36416
30.5609,-0.35886
30.5809,-0.35369
30.6009,-0.34891
30.6209,-0.34387
30.6409,-0.33896
30.6609,-0.33418
30.6809,-0.32914
30.7009,-0.32384
30.7209,-0.31906
30.7409,-0.31428
30.7609,-0.30924
30.7809,-0.30433
30.8009,-0.29942
30.8209,-0.29412
30.8409,-0.28908
30.8609,-0.28417
30.8809,-0.27913
30.9009,-0.27422
30.9209,-0.26905
30.9409,-0.26388
30.9609,-0.2591
30.9809,-0.25419
31.0009,-0.24928
31.0209,-0.24385
31.0409,-0.2392
31.0609,-0.23403
31.0809,-0.22899
31.1009,-0.22434
31.1209,-0.21917
31.1409,-0.21413
31.1609,-0.20935
31.1809,-0.20405
31.2009,-0.19914
31.2209,-0.1941
31.2409,-0.18932
31.2609,-0.18402
31.2809,-0.17911
31.3009,-0.17407
31.3209,-0.16916
31.3409,-0.16412
31.3609,-0.15882
31.3809,-0.15417
31.4009,-0.14913
31.4209,-0.14435
31.4409,-0.13918
31.4609,-0.1344
31.4809,-0.12923
31.5009,-0.12406
31.5209,-0.11902
31.5409,-0.11411
31.5609,-0.10881
31.5809,-0.10416
31.6009,-0.098859
31.6209,-0.094206
31.6409,-0.088908
31.6609,-0.084256
31.6809,-0.079216
31.7009,-0.074306
31.7209,-0.069136
31.7409,-0.064226
31.7609,-0.059186
31.7809,-0.054017
31.8009,-0.049494
31.8209,-0.044066
31.8409,-0.039285
31.8609,-0.034245
31.8809,-0.029205
31.9009,-0.024424
31.9209,-0.019384
31.9409,-0.014215
31.9609,-0.0093045
31.9809,-0.0041354
31.9999,0.00038754
